hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,1,0.01,5,150,8,2,0.23541270881376247,-0.6389158886560169
10,1,0.01,5,150,8,3,0.21225983768768167,-0.15506527163555694
10,1,0.01,5,150,16,1,0.20607161628532547,-0.21776841730005514
10,1,0.01,5,150,16,2,0.24275391919463823,-0.6712288028392228
10,1,0.01,5,150,16,3,0.23091584624667247,-0.6024257607027828
10,1,0.01,10,50,4,1,0.16364345335892952,0.14108806823399989
10,1,0.01,10,50,4,2,0.14549509754178766,0.37845034678134193
10,1,0.01,10,50,4,3,0.12180592801697385,0.5233231927533833
10,1,0.01,10,50,8,1,0.26161906507262583,-0.9945187700907501
10,1,0.01,10,50,8,2,0.19723324982378193,-0.09801425250722962
10,1,0.01,10,50,8,3,0.17621142083434063,0.12438329806633974
10,1,0.01,10,50,16,1,0.21308561992309683,-0.41736576326337693
10,1,0.01,10,50,16,2,0.214367185150699,-0.38562161382832305
10,1,0.01,10,50,16,3,0.1973171155970775,-0.20395989919782265
10,1,0.01,10,100,4,1,0.16905601983641919,0.2405603215420623
10,1,0.01,10,100,4,2,0.2273497852925736,-0.47139177020167655
10,1,0.01,10,100,4,3,0.14903599200883724,0.29961230076458634
10,1,0.01,10,100,8,1,0.17311255957448768,0.08894317452378908
10,1,0.01,10,100,8,2,0.19807490905288838,-0.10594696872314979
10,1,0.01,10,100,8,3,0.19084050971115368,-0.1475822500983004
10,1,0.01,10,100,16,1,0.21857566669769743,-0.4588415298386581
10,1,0.01,10,100,16,2,0.23167848345784703,-0.48331233030645526
10,1,0.01,10,100,16,3,0.1651543712321265,0.13487085756190187
10,1,0.01,10,150,4,1,0.21226769684543412,-0.18981030934715637
10,1,0.01,10,150,4,2,0.09041323315696054,0.7021029273842376
10,1,0.01,10,150,4,3,0.2316005686017889,-0.4296112409976738
10,1,0.01,10,150,8,1,0.2693346149451619,-1.1106420632513956
10,1,0.01,10,150,8,2,0.12370084593295466,0.5103928277066191
10,1,0.01,10,150,8,3,0.21865120074309868,-0.36548549801813146
10,1,0.01,10,150,16,1,0.23759235083801644,-0.5282168248399994
10,1,0.01,10,150,16,2,0.23100454033860898,-0.6234450855608908
10,1,0.01,10,150,16,3,0.20823957817304573,-0.11625883889681643
10,1,0.1,1,50,4,1,0.27150772967579934,-1.1655073393250666
10,1,0.1,1,50,4,2,0.32313374961460345,-1.6545680753446894
10,1,0.1,1,50,4,3,0.28046607685604896,-1.2214118431232008
10,1,0.1,1,50,8,1,0.3065240793923927,-1.5703877506178712
