hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,1,0.1,1,50,8,1,0.30550247366378985,-1.5575636071732344
10,1,0.1,1,50,8,2,0.2790684025547796,-1.0821457902189158
10,1,0.1,1,50,8,3,0.2882808629033425,-1.3393886217336797
10,1,0.1,1,50,16,1,0.3260132099014042,-1.724492785368351
10,1,0.1,1,50,16,2,0.31151772548615086,-1.5690340436343702
10,1,0.1,1,50,16,3,0.3171402587322941,-1.667393776452779
10,1,0.1,1,100,4,1,0.456883207866025,-3.3155157692797514
10,1,0.1,1,100,4,2,0.32371914772517746,-2.005990970305215
10,1,0.1,1,100,4,3,0.4660518073448342,-3.3442758013910003
10,1,0.1,1,100,8,1,0.4203410445409798,-2.332989525612284
10,1,0.1,1,100,8,2,0.470066569493871,-3.302724441894795
10,1,0.1,1,100,8,3,0.28813948474269085,-1.2797166019238326
10,1,0.1,1,100,16,1,0.4007055588603157,-2.5231694939245206
10,1,0.1,1,100,16,2,0.3323568868634662,-1.8372155780387494
10,1,0.1,1,100,16,3,0.40649703667062564,-2.565827483860038
10,1,0.1,1,150,4,1,0.36591406599156673,-0.9476654300886675
10,1,0.1,1,150,4,2,0.23829982922679335,0.05151292247198924
10,1,0.1,1,150,4,3,0.4371681280400587,-2.8675704099318033
10,1,0.1,1,150,8,1,0.29482426086521635,-1.4646636626192215
10,1,0.1,1,150,8,2,0.3532629194665276,-2.0492596706072277
10,1,0.1,1,150,8,3,0.35295375889620945,-2.0459689788597033
10,1,0.1,1,150,16,1,0.3244471173216167,-1.7637927907035835
10,1,0.1,1,150,16,2,0.3244040741940375,-1.7574564639557608
10,1,0.1,1,150,16,3,0.31899621576379694,-1.7025767562947807
10,1,0.1,5,50,4,1,0.5761663353676902,-4.718246761355458
10,1,0.1,5,50,4,2,0.4196057848439586,-2.395876570671413
10,1,0.1,5,50,4,3,0.41326287556192104,-2.120011572906586
10,1,0.1,5,50,8,1,0.5732325517471523,-4.676884429345201
10,1,0.1,5,50,8,2,0.46950420026308326,-2.438942268179839
10,1,0.1,5,50,8,3,0.42170123965797174,-2.7333588414580245
10,1,0.1,5,50,16,1,0.41694546111238145,-2.7363094435571256
10,1,0.1,5,50,16,2,0.3008203157277252,-1.4995629661035728
10,1,0.1,5,50,16,3,0.33509046689451,-2.024592408871896
10,1,0.1,5,100,4,1,0.47921678699460585,-2.9534889332484267
10,1,0.1,5,100,4,2,0.5550645593849123,-4.424802050110917
10,1,0.1,5,100,4,3,0.46274990505026914,-3.221409624630648
10,1,0.1,5,100,8,1,0.44090031635022686,-3.0005675479912126
10,1,0.1,5,100,8,2,0.38172978496884485,-2.3633159479944412
10,1,0.1,5,100,8,3,0.3724825114661257,-1.5757567516707351
10,1,0.1,5,100,16,1,0.26671477755960826,-0.5946886734012573
10,1,0.1,5,100,16,2,0.4338524494772309,-2.924600059895712
10,1,0.1,5,100,16,3,0.23075743345252883,-0.5337420939451458
10,1,0.1,5,150,4,1,0.3525326155679829,-2.0665638425045625
10,1,0.1,5,150,4,2,0.23727584964088175,-0.42583755365098797
10,1,0.1,5,150,4,3,0.34306700469126356,-0.9085796470447043
10,1,0.1,5,150,8,1,0.2919233118891531,-1.340666819253466
10,1,0.1,5,150,8,2,0.49418518398310896,-3.6309982175735955
10,1,0.1,5,150,8,3,0.28412710318851514,-1.1827702551834478
10,1,0.1,5,150,16,1,0.32183971015755575,-1.733128551217972
10,1,0.1,5,150,16,2,0.31847362727788175,-1.7089155722631055
10,1,0.1,5,150,16,3,0.6263648519642029,-5.463784473959046
10,1,0.1,10,50,4,1,0.4774974715720421,-2.8124319334169114
10,1,0.1,10,50,4,2,0.4234903406420672,-2.9916420187353547
10,1,0.1,10,50,4,3,0.279090597737936,-0.947656951666134
10,1,0.1,10,50,8,1,0.45789225060166366,-3.2543962997127807
10,1,0.1,10,50,8,2,0.32639768736112706,-1.8254192715741158
10,1,0.1,10,50,8,3,0.41557013103675844,-2.771622187712092
10,1,0.1,10,50,16,1,0.2892025224457857,-1.2730044550033415
10,1,0.1,10,50,16,2,0.2959203551471134,-1.4037502379589197
10,1,0.1,10,50,16,3,0.3805288468654675,-2.358561222495121
